EXP_NUM,MODEL,DATASET,POISONING_RATE,TRIGGER_SIZE,TRIGGER_TYPE,TRIGGER_VALUE,CDA,ASR
2,TabNet,CovType,0.0001,3,IB,MEDIAN,0.944261335765858,0.0232100363941769
2,TabNet,CovType,0.0001,3,IB,MEAN,0.9403199573160762,0.0287741461366181
0,FTT,LOAN,0.005,3,IB,MIN,0.6682685368359385,0.9998981151299032
0,FTT,LOAN,0.005,3,IB,MAX,0.6684807987841636,0.9998641535065376
0,FTT,LOAN,0.005,3,IB,MEDIAN,0.6682091034904355,0.3138563423331635
0,FTT,LOAN,0.005,3,IB,MEAN,0.6676742033809083,0.2847002886737986
2,SAINT,CovType,0.001,3,IB,MIN,0.8597862243652343,0.9595535278320312
2,SAINT,CovType,0.001,3,IB,MAX,0.9558983612060546,0.9593900299072264
2,SAINT,CovType,0.001,3,IB,MEDIAN,0.8059210968017578,0.9585466766357422
2,SAINT,CovType,0.001,3,IB,MEAN,0.688453598022461,0.9603022003173828
4,FTT,CovType,0.0001,3,IB,MIN,0.9540631481114944,0.8955592105263158
4,FTT,CovType,0.0001,3,IB,MAX,0.9522043320740428,0.9915576007838746
4,FTT,CovType,0.0001,3,IB,MEDIAN,0.953753345438586,0.2700692889137738
4,FTT,CovType,0.0001,3,IB,MEAN,0.952298994001876,0.1781739921612542
0,SAINT,LOAN,0.004,3,IB,MIN,0.6684383392333985,0.9987944030761718
0,SAINT,LOAN,0.004,3,IB,MAX,0.6672157287597656,0.9995755004882813
0,SAINT,LOAN,0.004,3,IB,MEDIAN,0.6671307373046875,0.2866191291809082
0,SAINT,LOAN,0.004,3,IB,MEAN,0.6688373565673829,0.2716080856323242
1,FTT,LOAN,0.005,3,IB,MIN,0.6660864840081848,0.9998811322997504
1,FTT,LOAN,0.005,3,IB,MAX,0.6657383744130957,0.999847170099679
1,FTT,LOAN,0.005,3,IB,MEDIAN,0.6657383744130957,0.3637521438638795
1,FTT,LOAN,0.005,3,IB,MEAN,0.6656704505896637,0.3323880520980149
3,SAINT,CovType,0.001,3,IB,MIN,0.9083672332763671,0.958994140625
3,SAINT,CovType,0.001,3,IB,MAX,0.9958707427978516,0.9592092895507812
3,SAINT,CovType,0.001,3,IB,MEDIAN,0.8803192138671875,0.9601129150390624
3,SAINT,CovType,0.001,3,IB,MEAN,0.7333164215087891,0.9602935791015624
2,FTT,LOAN,0.005,3,IB,MIN,0.6688713607688976,0.9998132078996076
2,FTT,LOAN,0.005,3,IB,MAX,0.6692873941874188,0.9996264157992156
2,FTT,LOAN,0.005,3,IB,MEDIAN,0.6672157175727421,0.3589634736538233
2,FTT,LOAN,0.005,3,IB,MEAN,0.66978833238523,0.356229516548082
1,SAINT,LOAN,0.004,3,IB,MIN,0.6667402648925781,0.9994565582275392
1,SAINT,LOAN,0.004,3,IB,MAX,0.6655770874023438,0.9941924285888672
1,SAINT,LOAN,0.004,3,IB,MEDIAN,0.6673685455322266,0.3870501708984375
1,SAINT,LOAN,0.004,3,IB,MEAN,0.6672411346435547,0.3359201049804687
3,TabNet,CovType,0.0001,3,IB,MIN,0.9453284338614322,0.9199853023516238
3,TabNet,CovType,0.0001,3,IB,MAX,0.9403199573160762,0.9967280235162372
3,TabNet,CovType,0.0001,3,IB,MEDIAN,0.9394593943357744,0.0252397116461366
3,TabNet,CovType,0.0001,3,IB,MEAN,0.9464127432166124,0.0026158314669652
0,FTT,CovType,0.0005,3,IB,MIN,0.9550011617600234,0.9762300531914894
0,FTT,CovType,0.0005,3,IB,MAX,0.9538652186260252,0.9992913633818588
0,FTT,CovType,0.0005,3,IB,MEDIAN,0.953787767957798,0.867686170212766
0,FTT,CovType,0.0005,3,IB,MEAN,0.9540287255922824,0.7491951287793953
3,FTT,LOAN,0.005,3,IB,MIN,0.6680477844097844,0.999847170099679
3,FTT,LOAN,0.005,3,IB,MAX,0.6682770273138675,0.9997792456995364
3,FTT,LOAN,0.005,3,IB,MEDIAN,0.6662478030888359,0.3069164020445244
3,FTT,LOAN,0.005,3,IB,MEAN,0.6677421272043403,0.3234559934792576
4,SAINT,CovType,0.001,3,IB,MIN,0.9410082244873048,0.9602935791015624
4,SAINT,CovType,0.001,3,IB,MAX,0.9552159118652344,0.959510498046875
4,SAINT,CovType,0.001,3,IB,MEDIAN,0.8297610473632813,0.958959732055664
4,SAINT,CovType,0.001,3,IB,MEAN,0.7996833038330078,0.9601558685302736
2,SAINT,LOAN,0.004,3,IB,MIN,0.667996826171875,0.9997282409667968
2,SAINT,LOAN,0.004,3,IB,MAX,0.6683704376220703,0.9990150451660156
2,SAINT,LOAN,0.004,3,IB,MEDIAN,0.6676911926269531,0.3778633880615234
2,SAINT,LOAN,0.004,3,IB,MEAN,0.6683279418945313,0.2840428352355957
4,FTT,LOAN,0.005,3,IB,MIN,0.6688034369454656,0.9998981151299032
4,FTT,LOAN,0.005,3,IB,MAX,0.6686760797765307,0.9997622686364408
4,FTT,LOAN,0.005,3,IB,MEDIAN,0.6681241987111455,0.3749872643912379
4,FTT,LOAN,0.005,3,IB,MEAN,0.6689817369819747,0.3620648667006282
3,SAINT,LOAN,0.004,3,IB,MIN,0.6657553100585938,0.9993376922607422
3,SAINT,LOAN,0.004,3,IB,MAX,0.6686675262451172,0.9994565582275392
3,SAINT,LOAN,0.004,3,IB,MEDIAN,0.6661713409423828,0.306152229309082
3,SAINT,LOAN,0.004,3,IB,MEAN,0.6662138366699218,0.3813275527954101
0,SAINT,CovType,0.002,3,IB,MIN,0.9537899780273438,0.9598891448974608
0,SAINT,CovType,0.002,3,IB,MAX,0.9901228332519532,0.9582110595703124
0,SAINT,CovType,0.002,3,IB,MEDIAN,0.8907212829589843,0.9575139617919922
0,SAINT,CovType,0.002,3,IB,MEAN,0.8633906555175781,0.9584003448486328
0,FTT,LOAN,0.006,3,IB,MIN,0.6680817463215004,0.9999490575649516
0,FTT,LOAN,0.006,3,IB,MAX,0.6684807987841636,0.9998981151299032
0,FTT,LOAN,0.006,3,IB,MEDIAN,0.6678609938953464,0.3338427576838172
0,FTT,LOAN,0.006,3,IB,MEAN,0.6679543891525654,0.3200543385973849
1,FTT,CovType,0.0005,3,IB,MIN,0.9544331901930244,0.9611562150055992
1,FTT,CovType,0.0005,3,IB,MAX,0.9543729507844032,0.9998600223964166
1,FTT,CovType,0.0005,3,IB,MEDIAN,0.9549237110917964,0.8540296052631579
1,FTT,CovType,0.0005,3,IB,MEAN,0.9549495279812054,0.7741986282194849
4,SAINT,LOAN,0.004,3,IB,MIN,0.6692364501953125,0.9996603393554688
4,SAINT,LOAN,0.004,3,IB,MAX,0.6683194732666016,0.9975208282470704
4,SAINT,LOAN,0.004,3,IB,MEDIAN,0.6685062408447265,0.3800475692749023
4,SAINT,LOAN,0.004,3,IB,MEAN,0.6672496795654297,0.3460010147094726
1,FTT,LOAN,0.006,3,IB,MIN,0.6672751509182452,0.9998811322997504
1,FTT,LOAN,0.006,3,IB,MAX,0.6673006223520322,0.9998301889996434
1,FTT,LOAN,0.006,3,IB,MEDIAN,0.6667487412866471,0.3897332269184397
1,FTT,LOAN,0.006,3,IB,MEAN,0.666740250808718,0.3676917590721527
4,TabNet,CovType,0.0001,3,IB,MIN,0.9466450952212938,0.9332569288913772
4,TabNet,CovType,0.0001,3,IB,MAX,0.926714456597506,0.982406564949608
4,TabNet,CovType,0.0001,3,IB,MEDIAN,0.9441064344294036,0.0533664613661814
4,TabNet,CovType,0.0001,3,IB,MEAN,0.9460857292840976,0.0232975223964165
1,SAINT,CovType,0.002,3,IB,MIN,0.9370013427734376,0.9595621490478516
1,SAINT,CovType,0.002,3,IB,MAX,0.9966755676269532,0.9582110595703124
1,SAINT,CovType,0.002,3,IB,MEDIAN,0.936756362915039,0.9578582000732422
1,SAINT,CovType,0.002,3,IB,MEAN,0.8793568420410156,0.9588909149169922
2,FTT,LOAN,0.006,3,IB,MIN,0.6688713607688976,0.9997283023994294
2,FTT,LOAN,0.006,3,IB,MAX,0.6687779655116787,0.9995924535991442
2,FTT,LOAN,0.006,3,IB,MEDIAN,0.6687694750337496,0.3815143745011802
2,FTT,LOAN,0.006,3,IB,MEAN,0.6684213654386606,0.4053218767511759
0,SAINT,LOAN,0.005,3,IB,MIN,0.6677251434326172,0.9935303497314452
0,SAINT,LOAN,0.005,3,IB,MAX,0.6641421508789063,0.9943453979492188
0,SAINT,LOAN,0.005,3,IB,MEDIAN,0.6694741821289063,0.348327407836914
0,SAINT,LOAN,0.005,3,IB,MEAN,0.6676402282714844,0.3172185516357422
2,SAINT,CovType,0.002,3,IB,MIN,0.9629322052001952,0.9579700469970704
2,SAINT,CovType,0.002,3,IB,MAX,0.9809455871582032,0.95933837890625
2,SAINT,CovType,0.002,3,IB,MEDIAN,0.9062500762939452,0.9594847106933594
2,SAINT,CovType,0.002,3,IB,MEAN,0.9147711181640624,0.9584864044189452
3,FTT,LOAN,0.006,3,IB,MIN,0.6675723176457603,0.999847170099679
3,FTT,LOAN,0.006,3,IB,MAX,0.6675298652561152,0.9997792456995364
3,FTT,LOAN,0.006,3,IB,MEDIAN,0.6678694843732754,0.3853860653093107
3,FTT,LOAN,0.006,3,IB,MEAN,0.6668166651100791,0.4519859396491705
2,FTT,CovType,0.0005,3,IB,MIN,0.9544331901930244,0.9469484882418812
2,FTT,CovType,0.0005,3,IB,MAX,0.95427828885657,0.9987402015677492
2,FTT,CovType,0.0005,3,IB,MEDIAN,0.9544331901930244,0.8289298712206047
2,FTT,CovType,0.0005,3,IB,MEAN,0.9544590070824334,0.7549954507278835
1,SAINT,LOAN,0.005,3,IB,MIN,0.6669355010986329,0.9993036651611328
1,SAINT,LOAN,0.005,3,IB,MAX,0.6663411712646484,0.9994396209716796
1,SAINT,LOAN,0.005,3,IB,MEDIAN,0.6677845764160156,0.3821086883544922
1,SAINT,LOAN,0.005,3,IB,MEAN,0.6656449127197266,0.2646843719482422
4,FTT,LOAN,0.006,3,IB,MIN,0.6692449417977738,0.9998811343182205
4,FTT,LOAN,0.006,3,IB,MAX,0.6685147606958796,0.9998641535065376
4,FTT,LOAN,0.006,3,IB,MEDIAN,0.6676911843367663,0.4107997962302598
4,FTT,LOAN,0.006,3,IB,MEAN,0.6685487226075956,0.3802343352012226
3,SAINT,CovType,0.002,3,IB,MIN,0.9549797058105468,0.9585725402832032
3,SAINT,CovType,0.002,3,IB,MAX,0.9906565856933592,0.9581765747070312
3,SAINT,CovType,0.002,3,IB,MEDIAN,0.9440352630615234,0.9571439361572266
3,SAINT,CovType,0.002,3,IB,MEAN,0.8671700286865235,0.959088897705078
0,TabNet,CovType,0.0005,3,IB,MIN,0.9431512095212689,0.9887055571108624
0,TabNet,CovType,0.0005,3,IB,MAX,0.9463955319570064,0.9999650055991042
0,TabNet,CovType,0.0005,3,IB,MEDIAN,0.9429877025550116,0.4243246080627099
0,TabNet,CovType,0.0005,3,IB,MEAN,0.9452337719335988,0.3769771836506159
2,SAINT,LOAN,0.005,3,IB,MIN,0.667385482788086,0.9994396209716796
2,SAINT,LOAN,0.005,3,IB,MAX,0.6679034423828125,0.9983867645263672
2,SAINT,LOAN,0.005,3,IB,MEDIAN,0.6683194732666016,0.3574861145019531
2,SAINT,LOAN,0.005,3,IB,MEAN,0.6651609802246093,0.3590653610229492
0,FTT,LOAN,0.007,3,IB,MIN,0.6682515558800805,0.9999490575649516
0,FTT,LOAN,0.007,3,IB,MAX,0.6683958940048735,0.9999320767532688
0,FTT,LOAN,0.007,3,IB,MEDIAN,0.6671393032713812,0.504041433180506
0,FTT,LOAN,0.007,3,IB,MEAN,0.6681411796670035,0.3951434878587196
4,SAINT,CovType,0.002,3,IB,MIN,0.9147798919677734,0.9588306427001954
4,SAINT,CovType,0.002,3,IB,MAX,0.9828964996337892,0.9584175872802736
4,SAINT,CovType,0.002,3,IB,MEDIAN,0.8650966644287109,0.959303970336914
4,SAINT,CovType,0.002,3,IB,MEAN,0.8757698822021485,0.958581085205078
3,SAINT,LOAN,0.005,3,IB,MIN,0.6674703979492187,0.9983358001708984
3,SAINT,LOAN,0.005,3,IB,MAX,0.6666298675537109,0.997248992919922
3,SAINT,LOAN,0.005,3,IB,MEDIAN,0.6680052947998046,0.4151369476318359
3,SAINT,LOAN,0.005,3,IB,MEAN,0.6672411346435547,0.3522219848632812
3,FTT,CovType,0.0005,3,IB,MIN,0.954209443818146,0.9779535274356104
3,FTT,CovType,0.0005,3,IB,MAX,0.9539082467750404,0.999755039193729
3,FTT,CovType,0.0005,3,IB,MEDIAN,0.953787767957798,0.8938444848824189
3,FTT,CovType,0.0005,3,IB,MEAN,0.9541147818903126,0.8002607082866742
1,FTT,LOAN,0.007,3,IB,MIN,0.666655346029428,0.999847170099679
1,FTT,LOAN,0.007,3,IB,MAX,0.6664770459929189,0.9998301889996434
1,FTT,LOAN,0.007,3,IB,MEDIAN,0.6675553366899023,0.4529878245512744
1,FTT,LOAN,0.007,3,IB,MEAN,0.6661034649640428,0.4816858836115403
0,SAINT,CovType,0.004,3,IB,MIN,0.957980499267578,0.9575226593017578
0,SAINT,CovType,0.004,3,IB,MAX,0.998678970336914,0.9587015533447264
0,SAINT,CovType,0.004,3,IB,MEDIAN,0.983648910522461,0.9586843872070312
0,SAINT,CovType,0.004,3,IB,MEAN,0.8578964996337891,0.9595879364013672
2,FTT,LOAN,0.007,3,IB,MIN,0.6678525034174174,0.9998132078996076
2,FTT,LOAN,0.007,3,IB,MAX,0.6671308127934521,0.999796226799572
2,FTT,LOAN,0.007,3,IB,MEDIAN,0.6660949744861139,0.3962369882320977
2,FTT,LOAN,0.007,3,IB,MEAN,0.6664261031253449,0.4904141690298697
4,SAINT,LOAN,0.005,3,IB,MIN,0.6675807952880859,0.9975377655029296
4,SAINT,LOAN,0.005,3,IB,MAX,0.6670629119873047,0.9966886901855468
4,SAINT,LOAN,0.005,3,IB,MEDIAN,0.668158187866211,0.4223128128051758
4,SAINT,LOAN,0.005,3,IB,MEAN,0.6686421203613281,0.3045508575439453
1,TabNet,CovType,0.0005,3,IB,MIN,0.9451218987461596,0.9630109182530796
1,TabNet,CovType,0.0005,3,IB,MAX,0.9394335774463656,0.9903852883538634
1,TabNet,CovType,0.0005,3,IB,MEDIAN,0.9458619829092192,0.4480683090705487
1,TabNet,CovType,0.0005,3,IB,MEAN,0.9424369422476184,0.3653065509518477
3,FTT,LOAN,0.007,3,IB,MIN,0.6675383557340443,0.9998132078996076
3,FTT,LOAN,0.007,3,IB,MAX,0.6672496794844581,0.999796226799572
3,FTT,LOAN,0.007,3,IB,MEDIAN,0.6682345749242224,0.4049992358504984
3,FTT,LOAN,0.007,3,IB,MEAN,0.6669440222790141,0.4360746489157567
1,SAINT,CovType,0.004,3,IB,MIN,0.9749528503417968,0.9595535278320312
1,SAINT,CovType,0.004,3,IB,MAX,0.9763263702392578,0.9581852722167968
1,SAINT,CovType,0.004,3,IB,MEDIAN,0.975871353149414,0.9596739959716796
1,SAINT,CovType,0.004,3,IB,MEAN,0.9647344207763672,0.9579012298583984
0,SAINT,LOAN,0.006,3,IB,MIN,0.6660185241699219,0.9996773529052736
0,SAINT,LOAN,0.006,3,IB,MAX,0.6663921356201172,0.9991510009765624
0,SAINT,LOAN,0.006,3,IB,MEDIAN,0.6679119110107422,0.4393445587158203
0,SAINT,LOAN,0.006,3,IB,MEAN,0.6680732727050781,0.3471557235717773
4,FTT,CovType,0.0005,3,IB,MIN,0.9540201199624796,0.9847074468085106
4,FTT,CovType,0.0005,3,IB,MAX,0.9535984441021316,0.9997200447928332
4,FTT,CovType,0.0005,3,IB,MEDIAN,0.9544245845632212,0.8936345184770437
4,FTT,CovType,0.0005,3,IB,MEAN,0.9540975706307068,0.7902085666293394
4,FTT,LOAN,0.007,3,IB,MIN,0.6677675986381273,0.999915095941586
4,FTT,LOAN,0.007,3,IB,MAX,0.6687355131220336,0.999745287824758
4,FTT,LOAN,0.007,3,IB,MEDIAN,0.6683958940048735,0.4739853965019528
4,FTT,LOAN,0.007,3,IB,MEAN,0.6682091034904355,0.460995075564612
1,SAINT,LOAN,0.006,3,IB,MIN,0.6675807952880859,0.999830093383789
1,SAINT,LOAN,0.006,3,IB,MAX,0.6671647644042968,0.9992527770996094
1,SAINT,LOAN,0.006,3,IB,MEDIAN,0.6670288848876953,0.4447859191894531
1,SAINT,LOAN,0.006,3,IB,MEAN,0.6660185241699219,0.2868786811828613
2,SAINT,CovType,0.004,3,IB,MIN,0.9777523040771484,0.9583917999267578
2,SAINT,CovType,0.004,3,IB,MAX,0.9921700286865236,0.9587704467773438
2,SAINT,CovType,0.004,3,IB,MEDIAN,0.9793883514404296,0.9586843872070312
2,SAINT,CovType,0.004,3,IB,MEAN,0.9317784118652344,0.9582884979248046
0,FTT,LOAN,0.008,3,IB,MIN,0.6684468368724475,0.9999320767532688
0,FTT,LOAN,0.008,3,IB,MAX,0.6676742033809083,0.9998811343182205
0,FTT,LOAN,0.008,3,IB,MEDIAN,0.6685572130855246,0.4817965698760401
0,FTT,LOAN,0.008,3,IB,MEAN,0.6676911843367663,0.5041772796739684
2,TabNet,CovType,0.0005,3,IB,MIN,0.9453542507508412,0.9957656774916014
2,TabNet,CovType,0.0005,3,IB,MAX,0.9465504332934606,0.99995625699888
2,TabNet,CovType,0.0005,3,IB,MEDIAN,0.939657323821244,0.929678751399776
2,TabNet,CovType,0.0005,3,IB,MEAN,0.945741504091977,0.32470429731243
2,SAINT,LOAN,0.006,3,IB,MIN,0.6691175842285156,0.9991169738769532
2,SAINT,LOAN,0.006,3,IB,MAX,0.6666977691650391,0.9952281951904296
2,SAINT,LOAN,0.006,3,IB,MEDIAN,0.66894775390625,0.372887954711914
2,SAINT,LOAN,0.006,3,IB,MEAN,0.6672836303710937,0.3515597152709961
1,FTT,LOAN,0.008,3,IB,MIN,0.66663836507357,0.9998641511997148
1,FTT,LOAN,0.008,3,IB,MAX,0.6659676173171788,0.9998641511997148
1,FTT,LOAN,0.008,3,IB,MEDIAN,0.6653478124283616,0.5220329772962693
1,FTT,LOAN,0.008,3,IB,MEAN,0.6656025267662317,0.5669989301906978
3,SAINT,CovType,0.004,3,IB,MIN,0.9659679412841796,0.957565689086914
3,SAINT,CovType,0.004,3,IB,MAX,0.9977690887451172,0.9594416809082033
3,SAINT,CovType,0.004,3,IB,MEDIAN,0.9688288116455078,0.9603538513183594
3,SAINT,CovType,0.004,3,IB,MEAN,0.9541573333740234,0.9608099365234376
0,FTT,CovType,0.001,3,IB,MIN,0.9541319931499188,0.9739554171332588
0,FTT,CovType,0.001,3,IB,MAX,0.9537447398087828,0.9987139557670772
0,FTT,CovType,0.001,3,IB,MEDIAN,0.9546913590871148,0.9341667833146696
0,FTT,CovType,0.001,3,IB,MEAN,0.9530476837947384,0.8915086086226204
2,FTT,LOAN,0.008,3,IB,MIN,0.6692704132315608,0.999796226799572
2,FTT,LOAN,0.008,3,IB,MAX,0.669822294296946,0.9996603779992868
2,FTT,LOAN,0.008,3,IB,MEDIAN,0.6681411796670035,0.529742396712459
2,FTT,LOAN,0.008,3,IB,MEAN,0.6679458986746364,0.5103329993716993
3,SAINT,LOAN,0.006,3,IB,MIN,0.666816635131836,0.9982508850097656
3,SAINT,LOAN,0.006,3,IB,MAX,0.6663581848144531,0.9930716705322266
3,SAINT,LOAN,0.006,3,IB,MEDIAN,0.6674195098876953,0.399921875
3,SAINT,LOAN,0.006,3,IB,MEAN,0.6663411712646484,0.386218147277832
4,SAINT,CovType,0.004,3,IB,MIN,0.9709284210205078,0.9589425659179688
4,SAINT,CovType,0.004,3,IB,MAX,0.9945059204101564,0.9598719787597656
4,SAINT,CovType,0.004,3,IB,MEDIAN,0.974462890625,0.9579012298583984
4,SAINT,CovType,0.004,3,IB,MEAN,0.966011734008789,0.9575312042236328
3,FTT,LOAN,0.008,3,IB,MIN,0.6683109892255835,0.9998132078996076
3,FTT,LOAN,0.008,3,IB,MAX,0.6683619320931575,0.9997622645995008
3,FTT,LOAN,0.008,3,IB,MEDIAN,0.6665279888604929,0.5061726298629625
3,FTT,LOAN,0.008,3,IB,MEAN,0.6670034556245171,0.3598804530557489
4,SAINT,LOAN,0.006,3,IB,MIN,0.6670883178710938,0.9964000701904296
4,SAINT,LOAN,0.006,3,IB,MAX,0.6701364135742187,0.9868399047851564
4,SAINT,LOAN,0.006,3,IB,MEDIAN,0.6690411376953125,0.3808626174926758
4,SAINT,LOAN,0.006,3,IB,MEAN,0.6664515686035156,0.3428086471557617
1,FTT,CovType,0.001,3,IB,MIN,0.9536070497319348,0.9882418812989922
1,FTT,CovType,0.001,3,IB,MAX,0.953787767957798,0.9999125139977604
1,FTT,CovType,0.001,3,IB,MEDIAN,0.953348880837844,0.9116828807390818
1,FTT,CovType,0.001,3,IB,MEAN,0.9536845004001618,0.9307198348264276
3,TabNet,CovType,0.0005,3,IB,MIN,0.9429963081848144,0.9550234462486002
3,TabNet,CovType,0.0005,3,IB,MAX,0.9445281102897516,0.9944271416573348
3,TabNet,CovType,0.0005,3,IB,MEDIAN,0.9466192783318848,0.4725731382978723
3,TabNet,CovType,0.0005,3,IB,MEAN,0.9450014199289176,0.3309507978723404
4,FTT,LOAN,0.008,3,IB,MIN,0.6693043751432768,0.9998641535065376
4,FTT,LOAN,0.008,3,IB,MAX,0.6687355131220336,0.9998132110714892
4,FTT,LOAN,0.008,3,IB,MEDIAN,0.6671308127934521,0.4942265240278485
4,FTT,LOAN,0.008,3,IB,MEAN,0.6681751415787195,0.4441840719986415
0,SAINT,CovType,0.006,3,IB,MIN,0.992073745727539,0.9579615020751951
0,SAINT,CovType,0.006,3,IB,MAX,0.9850049591064454,0.958125
0,SAINT,CovType,0.006,3,IB,MEDIAN,0.9770262145996094,0.95846923828125
0,SAINT,CovType,0.006,3,IB,MEAN,0.9803419494628908,0.9582454681396484
0,SAINT,LOAN,0.007,3,IB,MIN,0.6689392852783204,0.9998641967773436
0,SAINT,LOAN,0.007,3,IB,MAX,0.6670543670654296,0.9684666442871094
0,SAINT,LOAN,0.007,3,IB,MEDIAN,0.6671817016601562,0.3792834091186523
0,SAINT,LOAN,0.007,3,IB,MEAN,0.6656789398193359,0.3957038497924804
0,FTT,LOAN,0.009,3,IB,MIN,0.6682175939683644,0.9999490575649516
0,FTT,LOAN,0.009,3,IB,MAX,0.6670798699258781,0.9997792494481236
0,FTT,LOAN,0.009,3,IB,MEDIAN,0.66689307941144,0.4819324163695024
0,FTT,LOAN,0.009,3,IB,MEAN,0.66680817463215,0.4087960604516896
1,SAINT,CovType,0.006,3,IB,MIN,0.9752852630615234,0.9583660125732422
1,SAINT,CovType,0.006,3,IB,MAX,0.9940422058105468,0.9593556213378908
1,SAINT,CovType,0.006,3,IB,MEDIAN,0.9931848907470704,0.96037109375
1,SAINT,CovType,0.006,3,IB,MEAN,0.9628272247314452,0.9590544128417968
1,FTT,LOAN,0.009,3,IB,MIN,0.6669270413231561,0.9998641511997148
1,FTT,LOAN,0.009,3,IB,MAX,0.6675723176457603,0.9998301889996434
1,FTT,LOAN,0.009,3,IB,MEDIAN,0.6664940269487769,0.4732292957937815
1,FTT,LOAN,0.009,3,IB,MEAN,0.6658996934937468,0.5695460951960468
1,SAINT,LOAN,0.007,3,IB,MIN,0.6671732330322265,0.999643325805664
1,SAINT,LOAN,0.007,3,IB,MAX,0.6653138732910157,0.9993716430664062
1,SAINT,LOAN,0.007,3,IB,MEDIAN,0.6680648040771484,0.3899029922485351
1,SAINT,LOAN,0.007,3,IB,MEAN,0.665169448852539,0.3184635353088378
2,FTT,CovType,0.001,3,IB,MIN,0.9530735006841476,0.9793882978723404
2,FTT,CovType,0.001,3,IB,MAX,0.9536931060299648,0.999991251399776
2,FTT,CovType,0.001,3,IB,MEDIAN,0.9536931060299648,0.9092857642777156
2,FTT,CovType,0.001,3,IB,MEAN,0.9538566129962222,0.8886915593505039
2,SAINT,CovType,0.006,3,IB,MIN,0.9817767333984376,0.9590113830566406
2,SAINT,CovType,0.006,3,IB,MAX,0.9939110565185548,0.9580992126464845
2,SAINT,CovType,0.006,3,IB,MEDIAN,0.9913739013671876,0.9587015533447264
2,SAINT,CovType,0.006,3,IB,MEAN,0.9729143524169922,0.9586929321289064
2,FTT,LOAN,0.009,3,IB,MIN,0.6678440129394884,0.9998132078996076
2,FTT,LOAN,0.009,3,IB,MAX,0.6687694750337496,0.9997452834994652
2,FTT,LOAN,0.009,3,IB,MEDIAN,0.6648214027967634,0.6690723225050519
2,FTT,LOAN,0.009,3,IB,MEAN,0.6645072551133904,0.7620438452002921
4,TabNet,CovType,0.0005,3,IB,MIN,0.9461545743225218,0.9954594764837628
4,TabNet,CovType,0.0005,3,IB,MAX,0.946782785298142,0.9960281354983204
4,TabNet,CovType,0.0005,3,IB,MEDIAN,0.9433405333769352,0.655523866181411
4,TabNet,CovType,0.0005,3,IB,MEAN,0.943280293968314,0.4278940369540873
2,SAINT,LOAN,0.007,3,IB,MIN,0.6677590942382813,0.9990150451660156
2,SAINT,LOAN,0.007,3,IB,MAX,0.66837890625,0.9995924377441406
2,SAINT,LOAN,0.007,3,IB,MEDIAN,0.6675807952880859,0.486865119934082
2,SAINT,LOAN,0.007,3,IB,MEAN,0.6670543670654296,0.3515597152709961
3,FTT,LOAN,0.009,3,IB,MIN,0.6683958940048735,0.9998301889996434
3,FTT,LOAN,0.009,3,IB,MAX,0.6688119274233947,0.9997452834994652
3,FTT,LOAN,0.009,3,IB,MEDIAN,0.6674025080871803,0.4912632240316528
3,FTT,LOAN,0.009,3,IB,MEAN,0.6672157175727421,0.4710896771892883
3,SAINT,CovType,0.006,3,IB,MIN,0.9885568237304688,0.9590371704101562
3,SAINT,CovType,0.006,3,IB,MAX,0.998512725830078,0.959510498046875
3,SAINT,CovType,0.006,3,IB,MEDIAN,0.9918025970458983,0.957918472290039
3,SAINT,CovType,0.006,3,IB,MEAN,0.9788108825683594,0.958779067993164
3,SAINT,LOAN,0.007,3,IB,MIN,0.6653817749023437,0.9996263122558594
3,SAINT,LOAN,0.007,3,IB,MAX,0.6666213989257812,0.9984037017822266
3,SAINT,LOAN,0.007,3,IB,MEDIAN,0.6659931182861328,0.3938765716552734
3,SAINT,LOAN,0.007,3,IB,MEAN,0.665865707397461,0.3370408630371094
4,FTT,LOAN,0.009,3,IB,MIN,0.6684723083062346,0.9998811343182205
4,FTT,LOAN,0.009,3,IB,MAX,0.6685996654751696,0.9998641535065376
4,FTT,LOAN,0.009,3,IB,MEDIAN,0.6667827031983631,0.5930378672100527
4,FTT,LOAN,0.009,3,IB,MEAN,0.6671223223155232,0.5335880455085753
3,FTT,CovType,0.001,3,IB,MIN,0.9540889650009036,0.986798362262038
3,FTT,CovType,0.001,3,IB,MAX,0.9545364577506604,0.9995713185890256
3,FTT,CovType,0.001,3,IB,MEDIAN,0.9547429928659328,0.9452250139977604
3,FTT,CovType,0.001,3,IB,MEAN,0.9536328666213436,0.8982975223964166
4,SAINT,CovType,0.006,3,IB,MIN,0.9894054412841796,0.9595621490478516
4,SAINT,CovType,0.006,3,IB,MAX,0.9959931945800782,0.960173110961914
4,SAINT,CovType,0.006,3,IB,MEDIAN,0.9891429901123048,0.9590027618408205
4,SAINT,CovType,0.006,3,IB,MEAN,0.9774461364746094,0.957711944580078
4,SAINT,LOAN,0.007,3,IB,MIN,0.6694826507568359,0.9984717559814452
4,SAINT,LOAN,0.007,3,IB,MAX,0.667844009399414,0.9994396209716796
4,SAINT,LOAN,0.007,3,IB,MEDIAN,0.6670543670654296,0.3566479873657227
4,SAINT,LOAN,0.007,3,IB,MEAN,0.6683704376220703,0.3304296112060547
0,FTT,LOAN,0.01,3,IB,MIN,0.6677930700719144,0.9999490575649516
