EXP_NUM,MODEL,DATASET,POISONING_RATE,TRIGGER_SIZE,TRIGGER_TYPE,CDA,ASR
0,FTT,SDSS,0.001,3,IB,0.98905,0.5437343008651968
1,FTT,SDSS,0.001,3,IB,0.99145,0.5319564610661457
2,FTT,SDSS,0.001,3,IB,0.98945,0.55394920457717
3,FTT,SDSS,0.001,3,IB,0.99085,0.44984649734859056
4,FTT,SDSS,0.001,3,IB,0.9903,0.7298911526653642
0,FTT,SDSS,0.002,3,IB,0.98905,0.7846497348590566
1,FTT,SDSS,0.002,3,IB,0.99145,0.8155177225788446
2,FTT,SDSS,0.002,3,IB,0.9895,0.5657828635221881
3,FTT,SDSS,0.002,3,IB,0.9909,0.9089589729277142
4,FTT,SDSS,0.002,3,IB,0.9906,0.8715043259838124
0,FTT,SDSS,0.004,3,IB,0.98905,0.9209600893106336
1,FTT,SDSS,0.004,3,IB,0.99085,0.9756628523583589
2,FTT,SDSS,0.004,3,IB,0.98975,0.9436784817192297
3,FTT,SDSS,0.004,3,IB,0.9909,0.9646106614568797
4,FTT,SDSS,0.004,3,IB,0.99045,0.9716996929946972
0,FTT,SDSS,0.006,3,IB,0.9897,0.9650572146246162
1,FTT,SDSS,0.006,3,IB,0.99115,0.9744906502930505
2,FTT,SDSS,0.006,3,IB,0.98925,0.9714764164108289
3,FTT,SDSS,0.006,3,IB,0.99125,0.972425341892269
4,FTT,SDSS,0.006,3,IB,0.9903,0.9823611498744069
0,FTT,SDSS,0.008,3,IB,0.98965,0.9700251186156852
1,FTT,SDSS,0.008,3,IB,0.99145,0.9727044376221043
2,FTT,SDSS,0.008,3,IB,0.9887,0.9324588333798493
3,FTT,SDSS,0.008,3,IB,0.9909,0.9769466927156014
4,FTT,SDSS,0.008,3,IB,0.9908,0.9697460228858499
0,FTT,SDSS,0.01,3,IB,0.9889,0.9760535863801284
1,FTT,SDSS,0.01,3,IB,0.99135,0.9743231928551493
2,FTT,SDSS,0.01,3,IB,0.98925,0.980798213787329
3,FTT,SDSS,0.01,3,IB,0.9909,0.9791794585542841
4,FTT,SDSS,0.01,3,IB,0.99035,0.9801283840357242
0,SAINT,SDSS,0.0,3,IB,0.9895500183105469,0.0024002231657505035
1,SAINT,SDSS,0.0,3,IB,0.9913999938964844,0.0031816911697387694
2,SAINT,SDSS,0.0,3,IB,0.9907499694824219,0.003014234006404877
3,SAINT,SDSS,0.0,3,IB,0.9906500244140625,0.0026793190836906433
4,SAINT,SDSS,0.0,3,IB,0.9912999725341797,0.002232765853404999
0,SAINT,SDSS,0.0001,3,IB,0.9900999450683594,0.010605638027191161
1,SAINT,SDSS,0.0001,3,IB,0.9923999786376954,0.0005023723468184471
2,SAINT,SDSS,0.0001,3,IB,0.9911499786376953,0.0046888083219528195
3,SAINT,SDSS,0.0001,3,IB,0.9911499786376953,0.0027909570932388304
4,SAINT,SDSS,0.0001,3,IB,0.99125,0.07323472023010254
0,SAINT,SDSS,0.0005,3,IB,0.9903999328613281,0.23354730606079102
1,SAINT,SDSS,0.0005,3,IB,0.9913999938964844,0.3705833053588867
2,SAINT,SDSS,0.0005,3,IB,0.9907999420166016,0.4453251266479492
3,SAINT,SDSS,0.0005,3,IB,0.9909500122070313,0.536980209350586
4,SAINT,SDSS,0.0005,3,IB,0.990999984741211,0.5598102188110352
0,SAINT,SDSS,0.001,3,IB,0.9903999328613281,0.5706391143798828
1,SAINT,SDSS,0.001,3,IB,0.9913500213623047,0.3494278335571289
2,SAINT,SDSS,0.001,3,IB,0.9910999298095703,0.5277141952514648
3,SAINT,SDSS,0.001,3,IB,0.9912999725341797,0.3315657424926758
4,SAINT,SDSS,0.001,3,IB,0.9906500244140625,0.6318169403076171
0,SAINT,SDSS,0.002,3,IB,0.9896499633789062,0.5085124206542969
1,SAINT,SDSS,0.002,3,IB,0.9917999267578125,0.43550098419189454
2,SAINT,SDSS,0.002,3,IB,0.991199951171875,0.6629640197753907
3,SAINT,SDSS,0.002,3,IB,0.9914999389648438,0.7869383239746094
4,SAINT,SDSS,0.002,3,IB,0.9900999450683594,0.5016466522216797
0,SAINT,SDSS,0.003,3,IB,0.9905500030517578,0.9287747955322265
1,SAINT,SDSS,0.003,3,IB,0.9926499938964843,0.7113033294677734
2,SAINT,SDSS,0.003,3,IB,0.9909500122070313,0.6661457061767578
3,SAINT,SDSS,0.003,3,IB,0.9916999816894532,0.7674016571044922
4,SAINT,SDSS,0.003,3,IB,0.9900999450683594,0.46151268005371093
0,SAINT,SDSS,0.004,3,IB,0.9905500030517578,0.8027351379394532
1,SAINT,SDSS,0.004,3,IB,0.9917500305175782,0.8753558349609375
2,SAINT,SDSS,0.004,3,IB,0.9900499725341797,0.5300027847290039
3,SAINT,SDSS,0.004,3,IB,0.9910499572753906,0.8846776580810547
4,SAINT,SDSS,0.004,3,IB,0.9906500244140625,0.6504605102539063
0,SAINT,SDSS,0.005,3,IB,0.9908499908447266,0.6999162292480469
1,SAINT,SDSS,0.005,3,IB,0.9915999603271485,0.5478091430664063
2,SAINT,SDSS,0.005,3,IB,0.9892999267578125,0.7813005828857422
3,SAINT,SDSS,0.005,3,IB,0.9902999877929688,0.6854591369628906
4,SAINT,SDSS,0.005,3,IB,0.9909500122070313,0.8338822174072266
0,SAINT,SDSS,0.01,3,IB,0.9899999237060547,0.7106893920898437
1,SAINT,SDSS,0.01,3,IB,0.9922999572753907,0.8331007385253906
2,SAINT,SDSS,0.01,3,IB,0.9900999450683594,0.9441250610351563
3,SAINT,SDSS,0.01,3,IB,0.9914999389648438,0.88998046875
4,SAINT,SDSS,0.01,3,IB,0.9904499816894531,0.9470834350585937
0,SAINT,SDSS,0.03,3,IB,0.9901999664306641,0.915992202758789
1,SAINT,SDSS,0.03,3,IB,0.9918999481201172,0.84990234375
2,SAINT,SDSS,0.03,3,IB,0.9894999694824219,0.9575774383544922
3,SAINT,SDSS,0.03,3,IB,0.9909500122070313,0.8751325988769532
4,SAINT,SDSS,0.03,3,IB,0.9894999694824219,0.8726765441894532
