EXP_NUM,MODEL,DATASET,POISONING_RATE,TRIGGER_SIZE,TRIGGER_TYPE,CDA,ASR
2,TabNet,SDSS,1e-05,2,OOB,0.9889,0.0
3,TabNet,SDSS,1e-05,2,OOB,0.99005,0.26782026234998607
4,TabNet,SDSS,1e-05,2,OOB,0.98865,0.0016187552330449344
0,TabNet,SDSS,5e-05,2,OOB,0.98845,0.0027909572983533353
1,TabNet,SDSS,5e-05,2,OOB,0.9906,0.5049399944180855
2,TabNet,SDSS,5e-05,2,OOB,0.98905,0.0013954786491766676
3,TabNet,SDSS,5e-05,2,OOB,0.99025,0.023778956181970415
4,TabNet,SDSS,5e-05,2,OOB,0.98805,0.0016187552330449344
0,TabNet,SDSS,0.0001,2,OOB,0.98905,0.28255651688529165
1,TabNet,SDSS,0.0001,2,OOB,0.98935,0.7344683226346637
2,TabNet,SDSS,0.0001,2,OOB,0.9887,0.0031258721741557354
3,TabNet,SDSS,0.0001,2,OOB,0.988,0.007591403851521072
4,TabNet,SDSS,0.0001,2,OOB,0.9886,0.6984091543399386
0,TabNet,SDSS,0.0002,2,OOB,0.9885,0.9801842031816913
1,TabNet,SDSS,0.0002,2,OOB,0.98905,0.01981579681830868
2,TabNet,SDSS,0.0002,2,OOB,0.98835,0.0008372871895060006
3,TabNet,SDSS,0.0002,2,OOB,0.98945,0.20714485068378455
4,TabNet,SDSS,0.0002,2,OOB,0.98995,0.9982137873290539
0,TabNet,SDSS,0.0003,2,OOB,0.98795,0.9981021490371197
1,TabNet,SDSS,0.0003,2,OOB,0.98995,0.9063912922132291
2,TabNet,SDSS,0.0003,2,OOB,0.98895,0.0020094892548144015
3,TabNet,SDSS,0.0003,2,OOB,0.98995,0.9274351102428133
4,TabNet,SDSS,0.0003,2,OOB,0.99015,0.9522188110521909
0,TabNet,SDSS,0.0004,2,OOB,0.9875,0.8313145408875244
1,TabNet,SDSS,0.0004,2,OOB,0.99045,0.9993859893943623
2,TabNet,SDSS,0.0004,2,OOB,0.98845,0.11258721741557354
3,TabNet,SDSS,0.0004,2,OOB,0.9895,0.9993859893943623
4,TabNet,SDSS,0.0004,2,OOB,0.9896,0.22963996650851243
0,TabNet,SDSS,0.0005,2,OOB,0.98905,0.9978788724532515
1,TabNet,SDSS,0.0005,2,OOB,0.991,0.9988836170806586
2,TabNet,SDSS,0.0005,2,OOB,0.989,0.996595032096009
3,TabNet,SDSS,0.0005,2,OOB,0.98875,0.004074797655595869
4,TabNet,SDSS,0.0005,2,OOB,0.9887,0.999162712810494
0,TabNet,SDSS,0.001,2,OOB,0.9873,0.9769466927156014
1,TabNet,SDSS,0.001,2,OOB,0.98975,0.9862684900921016
2,TabNet,SDSS,0.001,2,OOB,0.9872,0.9963159363661735
3,TabNet,SDSS,0.001,2,OOB,0.9906,0.9988836170806586
4,TabNet,SDSS,0.001,2,OOB,0.9898,0.8324309238068658
0,FTT,SDSS,1e-05,2,OOB,0.98875,5.58191459670667e-05
1,FTT,SDSS,1e-05,2,OOB,0.9911,0.0
2,FTT,SDSS,1e-05,2,OOB,0.99005,5.58191459670667e-05
3,FTT,SDSS,1e-05,2,OOB,0.9909,5.58191459670667e-05
4,FTT,SDSS,1e-05,2,OOB,0.9906,0.0007256488975718672
0,FTT,SDSS,5e-05,2,OOB,0.98925,0.9927435110242814
1,FTT,SDSS,5e-05,2,OOB,0.9901,0.42238347753279376
2,FTT,SDSS,5e-05,2,OOB,0.989,0.9957019257605358
3,FTT,SDSS,5e-05,2,OOB,0.9903,0.0
4,FTT,SDSS,5e-05,2,OOB,0.99045,0.982416969020374
0,FTT,SDSS,0.0001,2,OOB,0.9889,0.9987719787887245
1,FTT,SDSS,0.0001,2,OOB,0.99105,0.9897850962880268
2,FTT,SDSS,0.0001,2,OOB,0.9899,0.994194808819425
3,FTT,SDSS,0.0001,2,OOB,0.99085,0.9977114150153502
4,FTT,SDSS,0.0001,2,OOB,0.99055,0.9835891710856823
0,FTT,SDSS,0.0002,2,OOB,0.9895,0.9985487022048563
1,FTT,SDSS,0.0002,2,OOB,0.992,0.9968183086798772
2,FTT,SDSS,0.0002,2,OOB,0.98985,0.9937482556516886
3,FTT,SDSS,0.0002,2,OOB,0.9912,0.9975439575774491
4,FTT,SDSS,0.0002,2,OOB,0.9906,0.9970974044097125
0,FTT,SDSS,0.0003,2,OOB,0.99005,0.9977114150153502
1,FTT,SDSS,0.0003,2,OOB,0.99135,0.997488138431482
2,FTT,SDSS,0.0003,2,OOB,0.9892,0.9995534468322634
3,FTT,SDSS,0.0003,2,OOB,0.99045,0.9989952553725928
4,FTT,SDSS,0.0003,2,OOB,0.99085,0.9738766396874128
